level_0,Time,Year,Week,Month,Rate,Average temperature,Minimum temperature,Maximum temperature,Rainfall,Minimum humidity,Relative humidity,Day length,Duration of sunshine,Soil temperature at 3m,Soil temperature at 5m,Number of Daycare center,Population of Daycare center,outbreak,warning,peak,warning3,warning2,season,Last norovirus detection late,th
47,342,2011,24,6,0.04950495,21.49676373,16.00332226,27.65880399,0.913787375,39.44850498,66.22319523,14.54950166,7.440697674,13.67142857,13.83246753,39842,1348729,0,0,0,-1,-1,5,0.040909091,0.1
48,343,2011,25,6,0.029535865,21.64518272,16.86112957,27.44684385,0.370265781,42.93853821,68.40913621,14.61013289,6.303654485,14.00779221,13.95454545,39842,1348729,0,0,0,-1,-1,5,0.04950495,0.1
49,344,2011,26,6,0.026785714,23.01129568,19.16677741,27.60598007,21.93023256,57.9833887,77.17375415,14.62657807,4.649335548,14.45324675,14.04805195,39842,1348729,0,0,0,-1,-1,5,0.029535865,0.1
50,345,2011,27,6,0.03652968,23.6641196,20.36229236,27.78156146,14.8244186,64.03322259,81.78870432,14.60365449,3.227076412,15.53506494,14.26883117,39842,1348729,0,0,0,-1,-1,5,0.026785714,0.1
51,346,2011,28,7,0.009569378,23.61877076,20.68289037,27.31744186,28.91212625,66.40531561,83.43272425,14.5410299,3.211960133,16.12597403,14.51038961,39842,1348729,0,0,0,-1,-1,5,0.03652968,0.1
52,347,2011,29,7,0.008547009,24.65206957,22.19684581,28.12095955,20.5244186,72.22626539,86.95016416,14.4372093,1.882724252,16.86493506,14.74285714,39842,1348729,0,0,0,-1,-1,5,0.009569378,0.1
0,348,2011,30,7,0.004464286,25.55681063,21.85747508,30.22807309,1.662292359,54.56976744,73.93604651,14.30066445,6.355813953,17.25844156,15.01428571,39842,1348729,0,0,0,-1,-1,6,0.008547009,0.1
1,349,2011,31,7,0.011173184,25.69858511,22.96616963,29.47342193,15.85016611,65.08628102,82.52686926,14.13405316,3.094019934,17.85714286,15.37142857,39842,1348729,0,0,0,-1,-1,6,0.004464286,0.1
2,350,2011,32,7,0.009174312,26.30282392,23.22906977,30.55166113,9.726910299,61.54817276,81.35465116,13.94186047,4.24269103,18.44415584,15.69480519,39842,1348729,0,0,0,-1,-1,6,0.011173184,0.1
3,351,2011,33,8,0.025906736,26.18539183,23.72641196,29.70664452,20.66196013,64.86139339,81.69137971,13.72940199,2.413953488,18.81948052,15.98311688,39842,1348729,0,0,0,-1,-1,6,0.009174312,0.1
4,352,2011,34,8,0.016949153,24.49374829,22.13069572,28.01646082,9.32862224,69.10168067,85.52438929,13.50126637,1.986322064,19.17532468,16.27922078,39842,1348729,0,0,0,-1,-1,6,0.025906736,0.1
5,353,2011,35,8,0.017857143,22.64209107,19.31495017,26.86495017,1.917607973,60.72104749,80.74723582,13.25847176,2.562292359,19.51558442,16.51038961,39842,1348729,0,0,0,-1,-1,6,0.016949153,0.1
6,354,2011,36,8,0.020408163,25.32401016,21.2833887,30.76893688,0.545182724,51.86877076,76.05040258,13.01129568,7.097009967,19.74805195,16.76493506,39842,1348729,0,0,0,-1,-1,6,0.017857143,0.1
7,355,2011,37,9,0.016304348,21.3833887,17.57740864,26.18421927,3.405813953,49.70598007,74.18887043,12.75232558,4.596345515,20.06753247,17.02337662,39842,1348729,0,0,0,-1,-1,6,0.020408163,0.1
8,356,2011,38,9,0.008333333,24.09850498,20.4807309,29.39451827,4.959800664,57.19515341,81.15361735,12.49285714,5.347508306,20.31298701,17.22337662,39842,1348729,0,0,0,-1,-1,6,0.016304348,0.1
9,357,2011,39,9,0.042944785,17.82757475,13.12774086,23.47026578,0.658803987,40.81213602,67.01031855,12.2282392,6.23255814,20.44805195,17.40779221,39842,1348729,0,0,0,-1,-1,6,0.008333333,0.1
10,358,2011,40,9,0.036697248,17.14019934,11.94667774,23.25332226,1.622923588,41.09136213,70.28837209,11.96345515,6.514285714,20.44805195,17.58181818,39842,1348729,0,0,0,-1,-1,6,0.042944785,0.1
11,359,2011,41,10,0.01986755,13.81727575,7.883887043,21.32209302,0,29.70598007,64.05863787,11.69717608,8.097840532,20.37922078,17.76493506,39842,1348729,0,0,0,-1,-1,6,0.036697248,0.1
12,360,2011,42,10,0.012048193,15.52102404,10.39584718,22.03521595,2.23820598,42.1179402,73.94821184,11.43571429,5.434494821,20.23376623,17.9025974,39842,1348729,0,0,0,-1,-1,6,0.01986755,0.1
13,361,2011,43,10,0.065420561,13.59756498,8.009230018,19.74175103,4.978239203,41.5637092,67.66900919,11.17890365,6.411014313,20.02987013,17.99220779,39842,1348729,0,0,0,0,-1,6,0.012048193,0.1
14,362,2011,44,10,0.078341014,11.58504983,6.431561462,17.60730897,0.655980066,42.82475083,70.58172757,10.93139535,5.269269103,19.84675325,18.13246753,39842,1348729,0,0,0,0,0,6,0.065420561,0.1
15,363,2011,45,10,0.142011834,15.9910299,11.17923588,22.26079734,3.712126246,48.63289037,75.02192691,10.69053156,5.131561462,19.51948052,18.17012987,39842,1348729,1,1,0,1,1,6,0.078341014,0.1
16,364,2011,46,11,0.164021164,13.67956811,10.96727575,17.4051495,2.199169435,59.55980066,78.62857143,10.46627907,1.730398671,19.20649351,18.1987013,39842,1348729,1,1,0,1,1,6,0.142011834,0.1
17,365,2011,47,11,0.174698795,10.55531561,5.426079734,16.0345515,4.265614618,39.95847176,65.52857143,10.26046512,4.770598007,18.93376623,18.17142857,39842,1348729,1,1,0,1,1,6,0.164021164,0.1
18,366,2011,48,11,0.110429448,3.816445183,-0.888870432,9.058803987,0.807641196,34.17940199,56.59019934,10.08089701,6.356810631,18.68571429,18.16363636,39842,1348729,1,1,0,1,1,6,0.174698795,0.1
19,367,2011,49,11,0.222222222,8.659136213,5.085880399,12.97126246,6.108637874,62.06976744,80.58471761,9.93089701,2.220431894,18.2987013,18.15454545,39842,1348729,1,1,0,1,1,6,0.110429448,0.1
20,368,2011,50,12,0.180327869,2.761129568,-0.887707641,6.946843854,0.544019934,40.14784053,61.35365449,9.815780731,3.93198163,17.78181818,18.04805195,39842,1348729,1,1,0,1,1,6,0.222222222,0.1
21,369,2011,51,12,0.226244344,0.882890365,-3.865282392,6.139700997,0.093853821,34.02491694,57.77508306,9.742026578,6.097975376,17.31428571,17.9,39842,1348729,1,1,0,1,1,6,0.180327869,0.1
22,370,2011,52,12,0.365482234,-1.376245847,-6.158803987,3.741694352,0.191694352,31.06146179,53.87358804,9.712458472,6.215282392,16.8012987,17.76623377,39842,1348729,1,1,0,1,1,6,0.226244344,0.1
23,371,2011,53,12,0.411184211,-2.330232558,-7.393687708,3.403654485,0.070431894,30.99667774,54.97491694,9.728405316,6.97641196,16.25454545,17.61168831,39842,1348729,1,1,1,1,1,6,0.365482234,0.1
24,372,2012,1,1,0.324022346,-2.851162791,-7.363787375,2.513122924,0.271594684,39.18106312,61.50863787,9.786554622,5.852325581,15.63766234,17.42727273,42527,1487361,1,1,0,1,1,6,0.411184211,0.1
25,373,2012,2,1,0.392,-1.441528239,-6.558803987,3.882225914,0.002657807,30.76744186,54.64169435,9.89092437,6.409634551,15.02467532,17.22597403,42527,1487361,1,1,0,1,1,6,0.324022346,0.1
26,374,2012,3,1,0.240740741,2.890863787,-0.602990033,7.157475083,1.410299003,51.34219269,71.6154485,10.03109244,1.898837209,14.45844156,16.95324675,42527,1487361,1,1,0,1,1,6,0.392,0.1
27,375,2012,4,1,0.191666667,-3.324584718,-8.143355482,1.711627907,0.181063123,29.50166113,53.10548173,10.20504202,7.088538206,13.9025974,16.67792208,42527,1487361,1,1,0,1,1,6,0.240740741,0.1
28,376,2012,5,1,0.233333333,-4.537043189,-9.882225914,1.166777409,0.584883721,26.23089701,48.92209302,10.40605042,7.605315615,13.45844156,16.40649351,42527,1487361,1,1,0,1,1,6,0.191666667,0.1
29,377,2012,6,2,0.164634146,-2.468106312,-7.661960133,3.021096346,0.37192691,30.22923588,53.47607973,10.62957983,6.248006645,13.01168831,16.11688312,42527,1487361,1,1,0,1,1,6,0.233333333,0.1
30,378,2012,7,2,0.189655172,-0.145016611,-4.257641196,4.744518272,0.683388704,26.21096346,49.45299003,10.86806723,6.669601329,12.57662338,15.83636364,42527,1487361,1,1,0,1,1,6,0.164634146,0.1
31,379,2012,8,2,0.192592593,1.805980066,-3.582890365,7.395016611,0.308471761,35.82225914,61.30249169,11.11764706,4.92807309,12.22207792,15.55324675,42527,1487361,1,1,0,1,1,6,0.189655172,0.1
32,380,2012,9,2,0.129496403,3.387873754,-1.474916944,8.909302326,0.531229236,36.30564784,61.18471761,11.37781513,4.591694352,11.8961039,15.28701299,42527,1487361,1,1,0,1,1,6,0.192592593,0.1
33,381,2012,10,3,0.178861789,4.550830565,1.078903654,8.763953488,3.519435216,45.16611296,67.81428571,11.64151261,3.5410299,11.57142857,15.03636364,42527,1487361,1,1,0,0,1,6,0.129496403,0.1
34,382,2012,11,3,0.146853147,3.950498339,-0.973255814,9.224418605,1.062624585,32.589701,57.48875318,11.90756303,7.076245847,11.38701299,14.85324675,42527,1487361,1,1,0,0,0,6,0.178861789,0.1
35,383,2012,12,3,0.080924855,5.249530975,0.650498339,10.22588822,4.199833887,35.22876686,60.41080148,12.18285714,5.824223178,11.23376623,14.64025974,42527,1487361,0,1,0,0,0,6,0.146853147,0.1
36,384,2012,13,3,0.109289617,8.125581395,1.878903654,14.0127907,4.000498339,25.55342974,53.24722689,12.44638655,7.971760797,11.10519481,14.37272727,42527,1487361,1,1,0,0,1,6,0.080924855,0.1
37,385,2012,14,4,0.104477612,7.340697674,0.934053156,13.93405316,4.220265781,23.60523744,49.4994958,12.71310924,8.981893688,11.02857143,14.15584416,42527,1487361,1,1,0,0,0,6,0.109289617,0.1
38,386,2012,15,4,0.082901554,12.73139535,6.869933555,18.68936877,1.198172757,35.77815126,62.63058824,12.97411765,5.954957983,11.08181818,13.94025974,42527,1487361,0,1,0,0,0,6,0.104477612,0.1
39,387,2012,16,4,0.130232558,13.36328904,7.778571429,19.6872093,8.628239203,35.02857143,62.21983193,13.23142857,6.588907563,11.23376623,13.80649351,42527,1487361,1,1,0,0,0,6,0.082901554,0.1
40,388,2012,17,4,0.088082902,14.99734219,8.739368771,21.54900332,4.862790698,34.75384014,62.70488958,13.47428571,7.885192496,11.40649351,13.65844156,42527,1487361,0,1,0,-1,-1,6,0.130232558,0.1
41,389,2012,18,4,0.086021505,18.19017979,12.97425249,23.74136213,1.537043189,42.33507915,65.71334376,13.7087395,6.267967277,11.71298701,13.61168831,42527,1487361,0,1,0,-1,-1,6,0.088082902,0.1
42,390,2012,19,5,0.045751634,16.94717608,11.53787375,23.48405316,0.15,35.49169435,61.17209302,13.92386555,7.639931153,12.0974026,13.57402597,42527,1487361,0,0,0,-1,-1,6,0.086021505,0.1
43,391,2012,20,5,0.051724138,16.67978894,11.47043189,22.40043776,2.877242525,37.67535665,67.23638851,14.12,6.685626178,12.55064935,13.54025974,42527,1487361,0,0,0,-1,-1,6,0.045751634,0.1
44,392,2012,21,5,0.076023392,19.55559117,13.02641196,26.87803596,0.062458472,26.90392808,56.63878054,14.29103842,9.494967987,13.0187013,13.58987013,42527,1487361,0,0,0,-1,-1,6,0.051724138,0.1
45,393,2012,22,5,0.034246575,19.62790698,14.7538206,25.71893688,1.306810631,39.54318937,66.40348837,14.43058824,6.337144811,13.45584416,13.65844156,42527,1487361,0,0,0,-1,-1,6,0.076023392,0.1
46,394,2012,23,6,0.082706767,21.63156146,17.0051495,27.24385382,0.994019934,44.47674419,69.43006645,14.53579832,6.701827243,13.87272727,13.74675325,42527,1487361,0,0,0,-1,-1,6,0.034246575,0.1
47,395,2012,24,6,0.055555556,21.39933555,17.46013289,26.39750831,1.418272425,50.69966777,72.69568106,14.60285714,5.855149502,14.39480519,13.81558442,42527,1487361,0,0,0,-1,-1,6,0.082706767,0.1
48,396,2012,25,6,0.074074074,22.77790893,18.29401993,28.53255814,1.865448505,45.25249169,71.54634161,14.62957983,6.669269103,14.87532468,13.95584416,42527,1487361,0,0,0,-1,-1,6,0.055555556,0.1
49,397,2012,26,6,0.00625,22.33156146,18.68671096,26.54252492,5.967940199,54.66943522,71.32095759,14.61260504,3.634053156,15.44155844,14.25194805,42527,1487361,0,0,0,-1,-1,6,0.074074074,0.1
50,398,2012,27,7,0.024691358,23.76170021,20.60433066,27.80302521,13.16190346,61.15929255,80.38356654,14.55546218,4.116923979,16.06571429,14.46298701,42527,1487361,0,0,0,-1,-1,6,0.00625,0.1
51,399,2012,28,7,0.025,24.11109244,20.70504202,28.32689076,14.05294118,63.1512605,82.36235294,14.4605042,3.623865546,16.8012987,14.80519481,42527,1487361,0,0,0,-1,-1,6,0.024691358,0.1
52,400,2012,29,7,0.041884817,24.50218487,21.76403361,28.12857143,14.67310924,68.4107563,84.29966387,14.32907563,2.658655462,17.65194805,15.12207792,42527,1487361,0,0,0,-1,-1,6,0.025,0.1
0,401,2012,30,7,0.023148148,27.34228091,23.29731092,32.36756303,0.69394958,53.73613445,76.20693277,14.16672269,8.374789916,17.9538961,15.39987013,42527,1487361,0,0,0,-1,-1,7,0.041884817,0.1
1,402,2012,31,7,0.017857143,28.5887395,24.24033613,33.7405042,0.166722689,48.83697479,70.80420168,13.97882353,9.500336134,18.20649351,15.64675325,42527,1487361,0,0,0,-1,-1,7,0.023148148,0.1
2,403,2012,32,8,0.017045455,27.27529412,22.95546218,32.66067227,1.413445378,49.45378151,72.41066827,13.7687395,7.743361345,18.57168831,15.88701299,42527,1487361,0,0,0,-1,-1,7,0.017857143,0.1
3,404,2012,33,8,0.04137931,26.08638655,23.27176471,30.03310924,18.44067227,66.52941176,84.4492437,13.54285714,3.000840336,19.20337662,16.11727273,42527,1487361,0,0,0,-1,-1,7,0.017045455,0.1
4,405,2012,34,8,0.037593985,24.93771309,22.58991597,28.35882353,21.30268908,70.21680672,85.44263906,13.30470588,2.257416967,20.01948052,16.54285714,42527,1487361,0,0,0,-1,-1,7,0.04137931,0.1
5,406,2012,35,8,0.031055901,24.58319328,21.10336134,28.83848739,16.7189916,58.54117647,78.27008403,13.05462185,4.476134454,20.41818182,16.87922078,42527,1487361,0,0,0,-1,-1,7,0.037593985,0.1
6,407,2012,36,9,0.039735099,22.32627251,18.03313525,27.60609244,11.49396158,53.00970388,78.61803321,12.80104242,6.381034414,20.82597403,17.19350649,42527,1487361,0,0,0,-1,-1,7,0.031055901,0.1
7,408,2012,37,9,0.026315789,20.3210084,17.12537815,24.49092437,4.757142857,59.42689076,81.46151261,12.53663866,3.331764706,20.92337662,17.51688312,42527,1487361,0,0,0,-1,-1,7,0.039735099,0.1
8,409,2012,38,9,0.015267176,19.00117647,15.41798319,23.83747899,20.35445378,53.46218487,79.77731092,12.27932773,5.25092437,21.17792208,17.86233766,42527,1487361,0,0,0,-1,-1,7,0.026315789,0.1
9,410,2012,39,9,0.015384615,18.37289716,13.44184874,24.65333533,0.188235294,43.14567827,73.38171469,12.00638655,7.484537815,21.08571429,18.09168831,42527,1487361,0,0,0,-1,-1,7,0.015267176,0.1
10,411,2012,40,9,0.036697248,16.84183273,11.42537815,23.61495798,0.019327731,40.60672269,73.56907563,11.74453782,7.526386555,20.87792208,18.21558442,42527,1487361,0,0,0,0,-1,7,0.015384615,0.1
11,412,2012,41,10,0.098039216,14.67798319,9.016134454,21.97546218,0.144705882,36.30084034,69.52067227,11.48319328,7.946890756,20.59090909,18.27922078,42527,1487361,0,0,0,0,0,7,0.036697248,0.1
12,413,2012,42,10,0.136363636,13.28268908,6.833109244,20.79932773,0.258655462,29.49747899,63.02148459,11.22470588,7.763193277,20.50519481,18.30649351,42527,1487361,1,1,0,1,1,7,0.098039216,0.1
13,414,2012,43,10,0.224137931,13.42470588,8.206890756,19.81731092,7.381176471,44.62521008,72.73191477,10.97243697,5.837310924,20.29090909,18.38051948,42527,1487361,1,1,0,1,1,7,0.136363636,0.1
14,415,2012,44,10,0.294117647,9.496638655,3.952605042,15.65865546,0.091932773,30.54621849,61.26487395,10.73277311,8.56789916,20.01584416,18.40415584,42527,1487361,1,1,0,1,1,7,0.224137931,0.1
15,416,2012,45,11,0.426136364,10.16907563,5.927394958,14.65731092,2.277142857,49.30756303,72.4810084,10.50453782,3.720336134,19.67272727,18.38051948,42527,1487361,1,1,0,1,1,7,0.294117647,0.1
16,417,2012,46,11,0.360515021,7.083361345,3.137647059,11.3692437,4.450084034,41.65882353,64.85966387,10.29394958,4.93092437,19.26623377,18.34025974,42527,1487361,1,1,0,1,1,7,0.426136364,0.1
17,418,2012,47,11,0.480686695,4.520504202,-0.343697479,10.20705882,0.20487395,35.34957983,62.02403361,10.1107563,6.122857143,18.78571429,18.25714286,42527,1487361,1,1,0,1,1,7,0.360515021,0.1
18,419,2012,48,11,0.502325581,3.005378151,-2.002689076,8.582857143,0.785546218,29.87394958,56.76302521,9.953613445,6.001512605,18.25714286,18.12077922,42527,1487361,1,1,1,1,1,7,0.480686695,0.1
19,420,2012,49,12,0.483870968,-0.507058824,-4.383361345,3.925882353,2.150252101,43.54789916,67.34033613,9.831764706,4.317983193,17.69480519,17.98571429,42527,1487361,1,1,0,1,1,7,0.502325581,0.1
20,421,2012,50,12,0.361702128,-1.754621849,-6.710756303,3.772436975,3.817478992,44.78319328,68.29596639,9.750420168,5.840336134,17.03766234,17.86363636,42527,1487361,1,1,0,1,1,7,0.483870968,0.1
21,422,2012,51,12,0.408071749,-0.251260504,-4.031428571,4.081680672,1.046386555,42.99495798,66.31731092,9.711764706,5.158655462,16.43376623,17.68051948,42527,1487361,1,1,0,1,1,7,0.361702128,0.1
22,423,2012,52,12,0.333333333,-3.944537815,-8.73512605,0.793109244,1.624537815,39.37478992,62.0712605,9.721008403,5.449243697,15.77532468,17.46363636,42527,1487361,1,1,0,1,1,7,0.408071749,0.1
23,424,2012,53,12,0.3,-4.761176471,-9.330588235,0.148823529,0.950588235,41.40588235,62.85529412,9.747058824,6.320588235,15.32727273,17.34545455,42527,1487361,1,1,0,1,1,7,0.333333333,0.1
24,425,2013,1,1,0.307692308,-6.759058824,-12.49505882,-0.587529412,0.464,37.20941176,58.64470588,9.782823529,7.103058824,15.03272727,17.19454545,43770,1486980,1,1,0,1,1,7,0.3,0.1
25,426,2013,2,1,0.319248826,-4.001512605,-9.551092437,2.274453782,0.015798319,31.44705882,55.5194958,9.869411765,7.427226891,14.5025974,17.01168831,43770,1486980,1,1,0,1,1,7,0.307692308,0.1
26,427,2013,3,1,0.274074074,-1.562184874,-6.548739496,3.969243697,0.290252101,42.12268908,66.66016807,10.00302521,5.032605042,13.98441558,16.73246753,43770,1486980,1,1,0,1,1,7,0.319248826,0.1
27,428,2013,4,1,0.253424658,0.235798319,-2.700336134,3.39092437,3.128403361,50.94789916,70.04571429,10.17277311,3.206722689,13.42207792,16.43896104,43770,1486980,1,1,0,1,1,7,0.274074074,0.1
28,429,2013,5,1,0.314917127,2.405378151,-2.780672269,7.933109244,4.629411765,44.92773109,68.87932773,10.36890756,5.537310924,12.91688312,16.13896104,43770,1486980,1,1,0,1,1,7,0.253424658,0.1
29,430,2013,6,2,0.173410405,-2.277647059,-6.540672269,2.171092437,1.88,44.5512605,64.93058824,10.58789916,4.796302521,12.34545455,15.76233766,43770,1486980,1,1,0,1,1,7,0.314917127,0.1
30,431,2013,7,2,0.157232704,-0.813109244,-5.900336134,4.618655462,0.049747899,28.46890756,53.88991597,10.82588235,7.434789916,12.05454545,15.52987013,43770,1486980,1,1,0,0,1,7,0.173410405,0.1
31,432,2013,8,2,0.102409639,0.527394958,-3.973781513,5.352268908,0.731428571,26.90588235,50.78907563,11.07344538,6.389579832,11.71818182,15.28961039,43770,1486980,1,1,0,0,0,7,0.157232704,0.1
32,433,2013,9,2,0.098159509,3.994621849,-1.985882353,10.53092437,0.71092437,26.71932773,54.51176471,11.33159664,7.02789916,11.42597403,15.0025974,43770,1486980,0,1,0,0,0,7,0.102409639,0.1
33,434,2013,10,3,0.118721461,6.95092437,-0.511764706,14.73647059,0.123529412,26.73109244,57.29781513,11.59495798,7.960840336,11.15714286,14.69090909,43770,1486980,1,1,0,0,0,7,0.098159509,0.1
34,435,2013,11,3,0.075,6.227226891,-0.192773109,13.58134454,2.633277311,30.68403361,58.3610084,11.86252101,7.757142857,10.98051948,14.49090909,43770,1486980,0,1,0,-1,-1,7,0.118721461,0.1
35,436,2013,12,3,0.0625,7.140672269,0.903865546,13.73478992,5.458991597,32.9512605,63.14890756,12.1307563,6.362016807,10.31792208,13.81753247,43770,1486980,0,1,0,-1,-1,7,0.075,0.1
36,437,2013,13,3,0.052083333,6.809411765,0.696638655,13.52352941,0.160840336,23.8907563,52.39882353,12.40134454,8.942016807,9.958441558,13.41948052,43770,1486980,0,0,0,-1,-1,7,0.0625,0.1
37,438,2013,14,3,0.061452514,9.489579832,3.282689076,16.22302521,3.910084034,34.49411765,63.49781513,12.66588235,6.430756303,9.971428571,13.19220779,43770,1486980,0,0,0,-1,-1,7,0.052083333,0.1
38,439,2013,15,4,0.042328042,7.351092437,1.337310924,13.14252101,0.353277311,25.16638655,49.47294118,12.92823529,9.631260504,10.10649351,13.1025974,43770,1486980,0,0,0,-1,-1,7,0.061452514,0.1
39,440,2013,16,4,0.047297297,10.48638655,4.80789916,16.36235294,1.561176471,34.58991597,60.66201681,13.18605042,5.56907563,10.23116883,12.97402597,43770,1486980,0,0,0,-1,-1,7,0.042328042,0.1
40,441,2013,17,4,0.03030303,11.04184874,5.581344538,17.15613445,4.078823529,32.40840336,63.76655462,13.43394958,7.63210084,10.43506494,12.91168831,43770,1486980,0,0,0,-1,-1,7,0.047297297,0.1
41,442,2013,18,4,0.069892473,13.04664666,6.992268908,19.40739496,1.46487395,35.1512605,64.61242497,13.66823529,7.589411765,10.70649351,12.83636364,43770,1486980,0,0,0,-1,-1,7,0.03030303,0.1
42,443,2013,19,5,0.075949367,16.68302521,9.862184874,23.99747899,2.801176471,33.5394958,60.59596639,13.88638655,8.80605042,11.12922078,12.93896104,43770,1486980,0,0,0,-1,-1,7,0.069892473,0.1
43,444,2013,20,5,0.072992701,18.43815126,12.00268908,25.29630252,0.558151261,34.8789916,61.92201681,14.08621849,9.337478992,11.3961039,12.82467532,43770,1486980,0,0,0,-1,-1,7,0.075949367,0.1
44,445,2013,21,5,0.070063694,19.24487395,13.00016807,26.15260504,3.556806723,39.62184874,67.76722689,14.26168067,8.594957983,11.86883117,12.83766234,43770,1486980,0,0,0,-1,-1,7,0.072992701,0.1
45,446,2013,22,5,0.029411765,19.55387355,15.65512605,24.30890756,11.74168067,51.65546218,73.89034014,14.40789916,3.566890756,12.41558442,12.88571429,43770,1486980,0,0,0,-1,-1,7,0.070063694,0.1
46,447,2013,23,6,0.015267176,21.34857143,15.74907563,27.80235294,0.17394958,41.6907563,69.00571429,14.52,9.205378151,12.96753247,12.98571429,43770,1486980,0,0,0,-1,-1,7,0.029411765,0.1
47,448,2013,24,6,0.013986014,21.96941176,18.58588235,26.26302521,1.448907563,57.43193277,76.11193277,14.59361345,4.082016807,13.47012987,13.09480519,43770,1486980,0,0,0,-1,-1,7,0.015267176,0.1
48,449,2013,25,6,0.056,23.45882353,20.04436975,28.0810084,9.989579832,57.14957983,78.86117647,14.62823529,5.118823529,14.01818182,13.23116883,43770,1486980,0,0,0,-1,-1,7,0.013986014,0.1
49,450,2013,26,6,0.008928571,22.84302521,19.17697479,27.88739496,2.842016807,54.13445378,78.10067227,14.6194958,5.767731092,14.58831169,13.42077922,43770,1486980,0,0,0,-1,-1,7,0.056,0.1
50,451,2013,27,6,0.010204082,24.89277311,21.58386555,28.92352941,15.60235294,63.71932773,81.22319328,14.56722689,4.234591837,15.14935065,13.65584416,43770,1486980,0,0,0,-1,-1,7,0.008928571,0.1
51,452,2013,28,7,0.024193548,25.98592237,23.35983193,29.47764706,9.521848739,66.23865546,82.00030212,14.47848739,4.09394958,15.8961039,13.92337662,43770,1486980,0,0,0,-1,-1,7,0.010204082,0.1
52,453,2013,29,7,0.037878788,26.36151261,23.10285714,30.60336134,7.716638655,59.05210084,78.75109244,14.35361345,5.968623449,17.01298701,14.25454545,43770,1486980,0,0,0,-1,-1,7,0.024193548,0.1
0,454,2013,30,7,0.033333333,26.53932773,23.27394958,30.73747899,6.015630252,58.82689076,78.18588235,14.19865546,5.386734694,17.63558442,14.59220779,43770,1486980,0,0,0,-1,-1,8,0.037878788,0.1
1,455,2013,31,7,0.052173913,26.70957983,23.8692437,30.9492437,7.639327731,64.41680672,83.88504202,14.01378151,4.039285714,17.9687013,15.08142857,43770,1486980,0,0,0,-1,-1,8,0.033333333,0.1
2,456,2013,32,8,0.024193548,28.24317607,24.43731092,33.30302521,3.960504202,57.85378151,79.31398576,13.80621849,7.552482993,18.25285714,15.18714286,43770,1486980,0,0,0,-1,-1,8,0.052173913,0.1
3,457,2013,33,8,0,28.20132976,23.7272429,33.87988595,0.118823529,46.86554622,73.31153862,13.58352941,10.50840336,18.63428571,15.44428571,43770,1486980,0,0,0,-1,-1,8,0.024193548,0.1
4,458,2013,34,8,0.024590164,26.98705882,23.40336134,31.7594958,12.2092437,56.64163665,78.74736495,13.34689076,6.324369748,19.04111111,15.73365079,43770,1486980,0,0,0,-1,-1,8,0,0.1
5,459,2013,35,8,0.030534351,24.63414766,20.55966387,29.92184874,4.580504202,50.30830332,76.58343176,13.09915966,7.228235294,19.52,16.01714286,43770,1486980,0,0,0,-1,-1,8,0.024590164,0.1
6,460,2013,36,9,0.015151515,20.50436975,16.53445378,25.41613445,1.154117647,49.9092437,74.46941176,12.84504202,5.445546218,19.89285714,16.30142857,43770,1486980,0,0,0,-1,-1,8,0.030534351,0.1
7,461,2013,37,9,0.021428571,22.20285314,18.7,26.81159664,8.943361345,59.77478992,82.56698679,12.58722689,3.684201681,20.16285714,16.54857143,43770,1486980,0,0,0,-1,-1,8,0.015151515,0.1
8,462,2013,38,9,0.025316456,21.77327731,16.3302521,28.79764706,0.009915966,41.11260504,73.26857143,12.31915966,9.660672269,20.39428571,16.87428571,43770,1486980,0,0,0,-1,-1,8,0.021428571,0.1
9,463,2013,39,9,0.022556391,19.48336134,14.9394958,24.9805042,1.236638655,47.10228091,72.64487195,12.0589916,6.034957983,20.41714286,17.10285714,43770,1486980,0,0,0,-1,-1,8,0.025316456,0.1
10,464,2013,40,9,0.052631579,18.47356543,13.74187875,24.22083633,5.811932773,51.65227826,77.46891887,11.79277311,6.110540216,20.34714286,17.34,43770,1486980,0,0,0,0,-1,8,0.022556391,0.1
11,465,2013,41,10,0.031746032,19.49647059,15.67277311,23.79109244,6.266218487,57.08235294,77.4692437,11.5302521,4.22907563,20.41142857,17.51571429,43770,1486980,0,0,0,0,0,8,0.052631579,0.1
12,466,2013,42,10,0.125,13.59109244,7.979159664,20.63983193,0.755798319,41.01344538,71.77529412,11.2707563,7.28229892,20.31,17.60285714,43770,1486980,1,1,0,1,1,8,0.031746032,0.1
13,467,2013,43,10,0.120300752,13.56357143,8.571596639,19.97579832,0.049747899,40.8487395,67.8127431,11.01815126,7.802521008,20.06825397,17.70015873,43770,1486980,1,1,0,1,1,8,0.125,0.1
14,468,2013,44,10,0.2,11.85488996,6.189747899,19.07210084,0.272436975,39.17310924,72.2287455,10.77478992,6.949579832,19.88571429,17.84714286,43770,1486980,1,1,0,1,1,8,0.120300752,0.1
15,469,2013,45,11,0.166666667,11.57915966,6.352268908,17.62420168,2.291260504,41.55462185,72.67378151,10.54453782,5.25512605,19.58857143,17.87857143,43770,1486980,1,1,0,1,1,8,0.2,0.1
16,470,2013,46,11,0.184210526,6.322521008,1.146386555,12.55294118,0.310252101,33.55798319,62.21697479,10.33109244,7.134453782,19.22428571,17.89142857,43770,1486980,1,1,0,1,1,8,0.166666667,0.1
